U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,U51,U52,U53,U54,U55,U56,U57,U58,U59,U60,U61,U62,U63,U64,U65,U66,U67,U68,U69,U70,U71,U72,U73,U74,U75,U76,U77,U78,U79,U80
208.575,NaN,145.882,145.594,170.689,141.223,192.449,150.819,156.001,114.462,151.308,140.627,202.27,172.031,150.241,163.282,177.482,166.232,156.814,159.762,128.843,117.401,123.42,127.261,150.083,137.894,151.01,130.873,155.964,159.893,175.443,162.68,164.935,136.04,130.124,132.986,129.191,150.091,181.168,158.018,177.47,150.374,122.099,128.965,205.108,139.797,132.68,171.122,152.703,147.588,181.802,152.916,160.634,143.824,110.335,146.156,134.329,145.67,134.451,141.227,127.804,142.652,158.029,134.951,138.15,160.2,183.932,128.017,174.036,119.495,169.09,190.117,152.559,126.076,113.859,168.829,146.99,132.837,148.056,163.763
209.204,NaN,146.997,146.82,170.823,141.768,193.568,152.637,156.775,118.828,152.649,141.887,202.588,173.97,152.177,163.807,177.733,167.279,157.408,160.101,131.228,118.88,125.604,127.322,150.828,138.281,151.825,131.541,158.025,163.023,176.697,163.037,166.896,137.223,130.461,134.144,131.29,150.855,183.183,158.968,178.503,151.958,122.734,131.26,207.815,140.375,132.832,176.914,154.652,148.573,182.647,153.843,160.923,144.806,111.631,148.143,138.39,146.339,135.391,141.516,128.635,145.851,158.931,135.154,138.371,162.825,184.083,128.636,175.381,120.169,174.013,190.39,155.319,128.192,114.244,170.502,147.1,133.451,151.438,164.587
209.584,NaN,147.305,148.57,171.324,142.369,195.493,153.705,156.932,119.032,154.045,144.913,202.793,175.294,152.787,163.995,181.345,168.485,158.32,162.665,131.437,119.774,128.118,129.559,151.307,139.31,152.937,132.665,158.191,163.29,183.153,163.712,169.623,137.472,131.009,135.712,132.333,151.407,184.226,159.897,180.707,152.778,126.017,131.784,208.986,142.165,134.001,177.172,156.916,151.096,184.091,156.026,163.205,145.59,113.578,148.396,139.634,146.825,138.625,141.755,131.229,146.091,160.171,136.915,139.328,163.814,184.488,129.188,178.479,124.454,175.487,191.962,155.504,128.265,114.529,171.185,147.479,134.255,155.994,166.822
211.661,NaN,148.433,150.473,171.8,143.668,198.806,154.085,158.299,119.652,155.427,145.124,204.445,176.698,153.699,164.926,182.211,169.773,158.669,164.043,134.937,120.116,128.338,130.323,152.567,140.947,154.017,135.927,159.487,163.792,184.089,167.723,170.487,138.886,131.695,135.927,133.962,154.107,188.343,161.346,181.358,153.389,126.582,131.91,210.711,146.401,134.58,179.377,159.298,151.694,184.716,156.684,164.009,146.162,114.607,149.49,140.813,147.201,139.8,142.468,131.843,147.439,160.579,137.186,139.58,164.144,186.235,129.705,178.796,124.82,177.375,192.423,156.875,129.682,116.571,171.321,149.392,134.676,158.019,167.699
212.367,NaN,149.08,150.632,174.783,146.155,199.476,154.309,159.687,120.341,155.668,145.998,205.709,176.882,155.436,166.85,183.569,171.084,159.224,171.166,135.56,120.559,128.683,131.546,153.714,141.215,154.358,136.09,160.603,164.819,185.647,168.879,174.675,140.424,133.737,137.122,134.317,155.686,188.944,161.58,181.949,155.33,127.204,132.665,213.318,146.885,136.019,181.778,159.801,152.8,185.646,158.121,165.242,147.415,116.592,150,141.77,148.424,141.89,142.716,132.345,148.149,162.778,138.158,139.803,168.166,187.063,130.2,181.098,125.025,178.668,199.642,157.157,129.788,120.035,171.692,149.497,135.053,159.073,167.938
214.647,NaN,149.694,151.414,178.502,148.078,200.983,155.855,161.039,120.913,156.307,147.917,208.028,177.02,155.761,168.42,185.445,171.505,161.536,171.378,137.208,122.085,129.945,133.002,154.097,142.754,155.849,138.828,162.723,164.917,187.557,169.254,175.133,141.43,133.959,137.231,137.838,156.004,189.393,165.142,182.448,156.159,127.638,132.83,213.771,147.247,136.534,184.809,160.723,159.293,186.741,158.352,165.733,147.762,118.265,150.187,142.092,148.6,143.931,144.444,135.389,148.588,163.029,139.571,140.376,168.276,189.566,132.457,181.832,125.373,179.861,201.118,158.071,129.854,122.004,172.331,150.29,136.593,162.903,170.041
215.059,NaN,150.249,152.915,178.7,148.313,201.295,157.885,161.378,122.058,157.34,149.239,208.59,179.137,157.457,168.95,186.245,174.899,162.598,171.662,137.796,122.9,131.155,134.348,158.256,143.373,155.994,138.934,163.635,165.421,188.894,169.444,175.455,142.652,134.839,138.068,139.786,157.385,190.807,165.533,187.054,156.624,129.073,133.992,214.056,147.737,139.401,185.689,162.105,159.773,188.116,159.784,165.919,148.403,119.455,151.781,142.901,152.105,146.926,144.706,137.138,149.045,163.186,140.019,141.873,171.629,191.503,134.438,182.439,125.725,180.839,202.55,159.251,130.106,122.434,173.698,150.774,138.755,165.206,170.116
216.77,NaN,151.7,153.36,178.918,148.497,203.486,158.713,162.048,123.085,157.705,150.84,210.87,181.187,157.86,170.4,186.451,176.087,164.454,175.273,139.403,123.061,134.443,135.58,160.614,146.468,157.073,139.169,163.8,166.258,189.084,170.598,178.084,143.342,134.951,138.262,140.582,157.802,192.886,166.03,190.481,157.746,129.81,135.375,216.092,148.446,139.751,187.262,163.025,159.993,190.229,160.066,167.445,148.851,119.723,154.945,143.629,152.848,147.193,146.445,137.656,149.348,163.591,142.866,143.68,172.713,192.341,136.29,182.979,126.153,181.111,203.869,162.573,131.747,122.746,176.784,151.005,139.348,167.782,170.892
217.177,NaN,154.039,153.769,183.173,148.739,203.92,162.017,162.484,123.311,157.851,150.991,212.14,181.64,160.876,170.653,188.182,176.452,165.134,175.557,139.998,124.117,137.703,136.717,162.029,146.989,158.313,139.791,164.47,167.945,190.92,173.681,178.459,145.212,136.403,139.104,142.559,159.698,196.292,166.117,190.709,158.412,130.024,135.722,217.019,148.988,141.687,188.481,164.716,160.624,190.454,161.829,169.775,149.467,120.453,155.951,144.189,157.642,148.528,147.384,137.798,149.499,164.606,143.49,143.813,172.853,194.643,138.147,185.147,126.723,182.743,206.972,164.522,133.771,124.175,179.511,152.572,139.481,167.969,171.678
217.943,NaN,155.101,155.362,184.213,150.472,205.587,162.14,162.824,123.728,159.25,152.752,212.738,182.104,161.318,171.073,188.699,177.409,166.019,177.65,140.517,125.02,140.035,137.002,162.584,147.875,159.08,140.424,167.094,168.22,190.954,174.193,179.029,145.853,136.922,139.164,145.069,161.093,201.727,166.482,191.886,159.046,131.06,137.181,218.639,150.081,143.801,188.871,165.935,163.975,190.956,163.186,171.434,149.881,121.557,156.224,144.683,159.65,151.202,148.441,142.34,149.783,165.161,145.036,144.713,174.541,195.752,139.638,185.372,126.909,183.025,206.972,164.998,134.075,125.384,183.094,154.537,140.523,168.98,174.103
218.987,NaN,155.768,155.802,185.06,151.78,209.952,162.686,163.813,123.839,160.714,153.094,216.026,182.628,162.024,172.78,189.162,178.234,166.828,178.066,142.377,125.896,140.861,137.62,163.737,149.503,160.646,142.982,168.101,169.234,195.191,174.346,179.114,146.506,137.078,139.643,145.106,162.337,203.849,168.94,192.333,159.538,131.207,137.792,220.133,150.959,144.799,189.039,167.514,163.975,191.274,164.147,173.361,151.193,122.105,156.612,146.306,160.102,151.824,148.986,142.73,151.282,167.456,146.775,145.289,175.451,196.134,140.37,185.452,127.673,184.499,207.267,165.738,137.381,126.768,183.309,154.897,140.872,170.777,174.394
219.868,NaN,156.244,159.847,185.975,152.242,210.145,163.357,164.139,125.929,162.875,155.927,220.05,183.847,163.739,177.544,189.279,178.375,167.457,178.843,143.679,126.665,141.981,139.545,164.519,150.638,161.031,145.09,168.307,171.121,198.293,174.892,179.353,147.439,137.432,140.23,146.356,162.832,208.328,169.156,193.043,159.793,131.935,138.818,221.739,151.871,146.995,191.729,168.823,164.931,191.656,165.042,174.9,151.895,122.937,159.112,146.818,161.395,154.422,150.983,144.179,152.638,168.171,147.371,146.358,176.067,197.68,141.585,185.99,127.972,185.139,208.243,167.452,137.549,127.237,184.171,155.639,140.949,171.638,176.486
220.497,NaN,156.917,160.672,186.228,152.909,212.396,163.624,164.522,128.08,165.095,158.366,225.795,185.208,164.811,178.078,190.036,178.779,170.071,179.618,143.964,129.781,143.832,139.825,167.374,150.828,161.363,147.66,172.109,173.706,199.952,175.576,181.067,148.244,137.889,140.67,146.656,162.978,208.744,170.126,196.956,160.751,132.178,140.527,222.919,153.151,147.41,192.153,171.176,167.03,192.099,165.194,176.966,152.64,124.073,160.294,148.34,162.708,154.874,151.866,145.375,153.657,168.653,148.474,147.195,176.494,199.269,143.629,187.547,127.972,186.245,210.309,168.48,139.607,127.279,184.228,158.859,141.933,172.232,178.209
221.819,NaN,158.248,161.861,187.304,153.144,212.637,164.449,167.238,128.939,165.35,159.06,227.522,185.565,166.179,179.356,190.643,181.037,170.411,180.073,144.181,130.407,144.739,140.02,167.645,151.444,161.843,148.936,172.73,177.171,201.025,179.955,182.294,148.451,139.538,145.677,152.793,163.744,211.062,172.839,197.886,161.371,132.977,140.832,228.604,156.453,147.603,192.826,171.594,167.795,192.432,165.973,178.687,156.493,126.132,160.76,149.364,164.25,155.448,152.101,145.934,155.959,169.307,149.352,147.557,177.644,200.939,145.283,188.118,128.177,187.746,212.64,169.261,141.323,127.685,184.415,159.682,146.122,172.569,178.361
222.706,NaN,158.643,162.779,187.465,153.353,212.99,164.703,167.591,129.259,166.975,159.643,229.017,186.782,170.743,181.173,192.569,181.421,171.381,182.315,148.565,132.959,145.978,140.99,168.3,153.347,162.037,152.406,175.368,178.248,201.609,184.166,182.984,148.734,140.018,146.355,156.216,164.404,213.639,173.638,201.249,162.411,133.119,141.73,228.987,158.68,147.758,194.724,174.042,167.95,193.144,165.973,180.783,156.965,126.597,160.972,150.57,164.601,158.883,152.809,146.578,158.788,173.23,149.813,149.871,179.287,203.325,145.469,188.277,128.94,188.228,213.046,169.783,142.933,130.496,185.049,162.916,146.89,172.864,182.108
227.619,NaN,159.03,166.148,190.188,154.143,213.58,165.888,167.771,129.719,167.25,160.469,230.267,189.167,171.184,182.679,193.144,181.581,172.059,185.458,149.095,135.251,147.472,143.831,169.079,153.911,164.446,152.759,177.619,179.461,201.99,185.003,183.82,150.846,142.573,148.169,158.977,166.746,213.983,181.19,202.12,162.853,133.715,143.942,233.932,159.05,149.357,196.063,175.586,168.731,198.323,166.265,181.023,157.253,127.266,160.972,151.576,165.65,160.697,154.036,146.986,160.574,174.342,149.969,150.244,179.622,204.346,146.332,190.9,131.314,188.939,215.54,171.365,143.499,132.187,187.324,165.035,147.522,173.384,183.318
230.966,NaN,159.795,170.52,191.344,154.331,213.841,168.098,168.31,130.328,167.894,161.451,234.493,189.717,171.643,182.925,193.788,182.053,173.388,187.327,149.981,136.418,148.576,144.385,170.377,154.248,166.01,155.493,178.769,181.829,202.519,189.033,186.828,151.67,143.373,149.965,159.039,167.514,217.551,181.606,202.534,163.256,134.798,145.27,238.07,159.75,149.726,198.001,175.812,169.645,203.238,167.02,181.578,158.619,127.433,161.193,151.875,166.122,161.384,158.634,148.567,160.769,176.444,150.32,150.608,179.949,207.052,148.578,192.836,131.943,189.062,216.127,171.824,143.591,133.131,189.208,166.814,148.203,180.588,186.903
231.568,NaN,160.841,171.807,191.549,156.221,215.946,168.745,172.168,133.136,168.075,161.955,236.878,189.935,171.737,185.195,195.958,182.836,173.687,187.567,150.201,137.488,150.103,145.424,170.635,156.364,167.659,155.771,179.095,182.547,206.579,190.371,188.808,152.249,143.809,150.11,160.241,167.652,219.475,183.259,202.821,163.598,136.287,146.115,238.43,160.394,149.864,198.939,176.38,170.218,207.434,168.127,182.062,158.902,129.203,161.417,152.817,166.737,162.839,159.104,150.994,161.248,176.961,151.968,151.771,181.99,209.227,149.038,194.71,132.277,189.623,217.757,171.937,144.629,133.261,189.394,167.215,149.477,181.91,187.513
232.07,NaN,164.761,172.068,192.732,158.424,216.625,169.306,173.41,135.569,168.668,162.766,240.01,190.211,173.086,186.531,197.936,183.583,174.86,188.975,152.59,137.712,150.848,148.247,173.296,158.857,167.903,156.174,180.492,185.197,206.91,191.693,191.979,152.911,144.196,150.714,160.713,168.561,219.884,183.453,203.992,165.695,137.155,147.596,239.982,161.508,151.98,199.588,176.513,171.204,208.48,170.815,182.848,159.389,129.801,162.059,153.144,167.413,164.105,161.127,156.042,161.415,177.339,153.068,152.28,184.341,209.881,149.34,194.83,132.482,189.965,219.904,173.46,145.485,133.819,190.785,168.094,151.1,183.603,188.718
233.485,NaN,165.191,172.71,194.448,159.174,218.612,170.059,173.652,137.112,170.624,163.551,242.465,190.479,175.284,187.04,198.302,184.764,176.031,189.337,153.704,138.616,152.145,148.734,173.973,160.144,170.656,159.525,180.686,186.822,207.434,192.508,194.117,153.113,146.703,151.158,160.884,170.698,220.331,186.873,205.651,166.467,137.808,148.994,240.598,161.951,153.663,199.941,176.866,171.707,210.226,171.256,184.666,160.284,130.858,162.682,154.729,168.651,166.864,161.698,156.865,162.139,177.718,156.038,153.738,185.64,210.601,149.965,196.429,132.697,190.11,226.012,180.042,145.54,137.548,192.116,169.607,152.926,184.019,189.258
234.853,NaN,171.594,173.218,194.911,159.651,220.784,171.043,174.54,138.146,171.022,164.769,243.257,191.321,176.203,187.729,201.107,185.809,177.019,190.835,154.109,138.929,153.308,149.515,173.973,162.915,171.161,160.634,181.26,187.262,207.512,194.087,194.931,154.149,149.967,151.388,161.991,171.011,222.298,187.194,205.79,167.466,138.506,150.088,240.979,162.279,155.127,202.038,177.734,172.032,211.694,172.07,187.396,161.384,132.221,163.47,155.401,169.067,169.623,162.272,158.912,163.414,177.907,156.169,154.937,185.937,211.573,150.106,196.595,137.358,190.909,226.223,180.433,145.997,137.916,194.146,170.819,153.474,184.6,190.261
235.192,NaN,173.013,173.535,197.351,160.292,224.646,171.488,175.125,138.411,172.974,166.26,244.088,191.797,177.57,192.396,202.3,187.866,177.19,193.633,155.38,141.141,153.629,151.006,174.781,163.629,172.665,163.455,186.242,189.347,207.69,195.042,194.989,155.112,151.919,151.775,163.671,171.822,222.834,187.261,206.098,168.313,138.831,151.067,242.62,162.803,157.197,202.222,178.055,174.03,212.396,172.572,189.084,161.839,136.283,163.943,156.758,170.386,171.45,163.01,159.736,164.492,178.518,158.694,155.63,186.772,212.53,151.681,197.767,138.747,191.607,229.512,180.897,146.268,140.627,197.477,172.428,156.819,185.132,193.115
236.461,NaN,173.956,174.059,199.537,160.888,224.835,171.785,175.282,140.565,172.974,169.221,245.949,192.861,182.434,194.479,203.185,188.717,178.629,199.331,156.108,141.875,154.638,153.302,175.241,165.033,173.381,165.694,186.44,193.107,208.085,195.889,195.795,156.276,153.173,152.877,164.15,171.936,223.634,187.512,207.888,168.671,139.463,151.887,243.676,163.281,157.775,202.628,178.472,174.648,212.873,172.714,190.297,162.677,138.378,164.139,157.547,170.83,171.758,163.929,159.989,170.2,180.575,159.04,158.051,187.991,213.711,152.148,198.738,139.852,193.499,229.606,181.319,147.366,141.239,197.879,173.984,157.551,187.518,194.548
241.432,NaN,174.798,175.845,199.859,161.551,225.968,177.718,179.289,140.936,173.397,169.358,247.021,193.044,184.321,194.651,203.839,190.296,178.866,199.901,156.235,142.051,155.41,155.767,175.913,165.868,175.119,166.022,187.233,195.786,211.3,196.831,196.378,160.704,154.238,152.986,165.741,173.517,225.521,187.96,209.064,169.471,139.845,152.924,244.8,164.135,159.384,203.355,180.094,176.1,216.757,174.014,190.557,165.052,138.96,165.702,158.144,171.163,175.259,165.316,160.311,170.687,180.925,159.811,158.611,188.68,214.176,152.404,200.894,140.383,198.265,234.957,181.963,148.41,141.65,198.512,176.525,158.061,194.458,196.375
242.518,NaN,176.114,176.514,200.21,161.961,226.176,178.344,180.254,141.164,173.578,172.826,249.978,193.588,185.388,194.81,204.529,193.896,179.869,200.476,159.702,142.198,156.578,156.123,177.494,167.846,176.15,166.223,189.153,197.042,212.967,200.49,197.544,161.253,156.038,153.32,167.229,173.982,227.81,188.141,210.543,170.364,140.471,153.466,245.548,165.845,160.78,204.246,181.093,176.208,217.039,174.765,192.733,165.886,139.393,167.723,162.598,171.316,176.098,165.791,162.269,175.822,181.686,160.76,162.29,188.934,215.98,152.988,201.69,140.864,199.787,235.356,185.508,149.849,142.487,199.454,178.167,158.314,196.514,197.788
245.866,NaN,177.571,176.904,200.366,162.774,229.88,178.515,182.215,142.307,175.416,173.572,250.581,194.634,187.219,196.369,205.469,195.409,180.064,203.059,160.302,143.81,157.92,156.418,177.989,168.372,177.011,171.552,190.964,199.24,215.648,202.28,198.743,163.449,158.796,154.269,167.358,174.4,229.872,192.085,211.524,171.349,141.834,155.616,245.911,166.263,160.988,204.659,181.827,176.352,219.346,175.443,195.193,166.278,139.634,169.078,163.02,174.174,177.533,171.539,163.378,176.044,182.088,161.929,163.151,190.422,217.559,155.745,202.979,141.165,201.22,235.479,186.489,150.091,142.856,200.739,178.673,160.407,196.753,197.952
246.918,NaN,178.139,178.874,202.799,165.578,232.422,179.997,186.954,145.09,176.182,173.696,252.379,195.002,187.419,198.723,207.103,195.733,180.233,204.705,162.585,144.463,161.935,156.695,178.196,171.317,177.18,172.685,191.962,199.587,216.789,202.51,200.068,163.97,159.811,154.411,168.378,175.17,230.179,194.362,212.655,171.554,142.126,156.704,249.477,167.536,161.352,204.845,182.21,178.494,220.221,177.417,196.222,167.067,140.267,169.66,165.147,175.133,177.649,176.502,164.928,176.522,185.582,162.899,167.591,193.438,217.883,157.331,203.778,142.475,202.446,236.132,188.233,150.967,144.158,201.977,179.218,162.676,196.902,198.989
248.95,NaN,179.502,181.743,204.962,167.412,232.693,187.179,187.575,145.43,177.097,173.961,252.955,199.219,188.65,200.208,207.769,196.137,180.701,206.265,163.019,145.035,162.514,156.858,179.512,171.794,179.284,175.451,192.463,200.904,218.008,203.658,200.806,167.326,160.8,155.748,169.013,175.292,230.721,194.543,215.651,172.796,142.476,158.89,249.772,168.102,162.456,208.027,182.603,178.732,220.671,177.793,197.117,167.753,141.271,169.926,165.324,175.557,177.928,180.725,165.486,178.016,185.899,164.762,167.744,197.062,218.679,157.492,205.453,143.19,203.106,236.31,189.142,151.407,147.178,204.504,179.458,164.096,197.186,202.5
249.832,NaN,179.979,182.546,205.296,169.227,233.243,188.774,188.517,145.666,177.553,174.666,254.519,201.12,188.833,200.525,208.246,198.498,181.399,206.623,163.724,145.415,163.282,157.911,181.338,172.329,179.86,176.074,192.791,201.896,218.152,203.851,201.234,168.69,162.148,157.223,170.384,176.175,236.095,195.7,218.201,173.04,142.984,160.076,251.411,169.132,163.102,209.538,183.301,179.131,221.192,178.098,197.58,170.062,141.762,172.805,165.579,177.783,178.07,182.963,166.273,178.481,186.863,166.543,169.27,197.391,222.297,159.778,206.057,144.149,205.919,238.436,189.279,153.713,149.516,207.862,179.57,164.64,198.921,202.942
251.137,NaN,180.084,184.698,207.96,169.713,233.76,190.198,188.831,146.331,178.087,175.446,255.266,202.129,189.482,202.036,208.993,199.283,181.598,208.38,165.522,146.653,163.639,159.767,183.197,173.374,180.248,176.29,193.252,202.997,221.228,206.118,201.549,169.72,162.692,158.743,170.701,178.803,236.349,197.951,220.498,177.001,146.583,160.402,252.818,169.664,166.28,209.949,185.3,180.031,221.672,178.453,198.507,170.69,142.977,173.096,167.227,179.353,178.459,183.568,167.067,179.997,188.54,167.932,171.456,198.308,225.366,160.286,206.687,145.883,206.925,239.282,189.409,157.802,151.141,208.329,180.924,169.14,199.232,206.414
252.363,NaN,181.772,185.971,208.146,170.827,238.248,192.087,190.043,147.91,181.589,175.786,257.171,205.528,195.038,202.268,210.092,199.448,181.77,209.558,166.83,150.607,165.25,160.368,183.391,173.561,182.562,176.684,194.413,204.08,221.961,210.58,202.044,172.226,162.959,159.556,170.925,180.038,236.441,198.988,220.956,177.175,147.365,163.659,253.89,170.064,167.073,210.258,188.551,183.894,223.974,179.99,199.491,170.877,143.27,174.144,168.046,180.074,179.281,185.378,167.614,180.468,189.956,168.1,174.163,200.474,226.086,160.565,210.625,147.244,207.571,242.397,190.588,158.305,153.104,209.132,180.969,170.795,201.468,211.266
255.714,NaN,185.697,185.971,211.735,171.169,238.661,192.517,190.671,148.871,181.782,176.068,257.487,206.099,196.613,204.247,210.228,200.581,183.471,209.926,167.451,152.16,166.248,160.882,185.333,175.328,184.39,179.931,194.645,204.725,224.04,215.321,204.328,173.185,163.367,159.585,171.222,180.432,238.644,199.613,221.162,180.242,148.24,166.272,255.013,171.76,168.812,210.673,189.555,185.2,223.974,181.811,200.004,171.748,143.623,174.404,171.248,180.762,179.578,186.407,168.015,182.72,190.101,168.741,175.079,200.936,226.449,161.567,211.213,147.393,207.7,244.255,192.008,158.69,153.676,213.437,183.777,170.889,201.535,212.037
256.293,NaN,188.16,187.163,218.734,171.801,240.128,192.743,191.645,149.511,183.678,176.692,264.441,206.63,197.084,207.453,214.201,201.66,183.667,210.344,170.198,152.602,167.46,161.175,185.896,177.047,184.596,181.415,194.803,205.243,224.49,219.052,204.564,174.809,163.563,160.018,172.981,184.929,241.68,199.923,221.368,181.033,149.099,167.146,258.655,172.73,169.678,211.283,192.33,185.446,224.166,182.661,200.275,172.724,144.115,174.892,172.06,181.203,180.96,187.445,168.136,183.908,191.002,169.429,175.281,207.832,229.789,161.936,212.279,148.194,208.084,246.192,192.11,159.7,155.52,214.411,186.744,178.699,202.795,212.733
256.616,NaN,188.84,187.586,220.322,173.379,245.035,193.902,193.118,150.36,184.07,177.092,264.902,207.888,197.893,209.126,215.554,202.565,185.025,210.961,171.175,153.314,168.5,161.515,186.236,179.581,185.132,181.995,195.688,205.477,226.965,219.272,208.754,176.888,165.247,163.35,173.942,185.505,242.845,201.166,221.821,182.073,152.862,169.67,258.923,173.435,170.423,211.501,192.542,186.036,224.323,186.953,202.516,174.022,144.282,175.836,173.695,181.314,185.75,188.976,168.695,184.886,191.517,169.482,177.355,209.376,232.412,163.328,213.004,149.505,210.234,250.927,192.698,159.816,159.645,214.496,189.976,181.225,202.917,215.33
257.173,NaN,189.765,187.785,222.289,173.53,245.473,194.56,193.47,150.852,187.743,177.833,266.112,209.063,198.456,209.535,216.516,204.416,186.758,211.777,172.69,154.878,171.197,162.094,188.848,180.967,185.477,183.576,196.258,206.631,228.933,222.093,208.975,177.744,165.741,164.536,174.284,186.488,243.061,201.467,223.311,182.636,153.699,170.053,260.626,174.425,170.655,212.025,194.661,186.451,228.296,187.718,205.381,174.413,144.452,176.072,175.062,182.082,188.713,189.108,168.878,185.369,197.55,170.036,177.773,209.556,232.626,163.982,213.166,150.673,210.524,253.611,192.738,161.094,159.801,215.56,190.808,181.31,204.283,216.58
257.974,NaN,189.921,189.248,222.822,174.405,248.819,197.362,194.346,151.077,188.234,178.787,268.831,209.657,198.931,209.716,216.681,205.607,187.07,212.105,174.792,155.777,171.656,162.466,189.034,181.767,190.325,185.053,198.519,207.388,229.482,222.278,209.568,179.228,165.826,165.764,175.288,187.743,244.104,201.932,225.726,184.088,154.362,171.739,261.093,175.525,171.074,213.739,195.768,189.953,228.501,187.869,207.69,174.775,145.875,176.499,176.555,183.141,190.445,189.339,169.368,186.765,197.809,172.464,181.303,211.987,233.894,165.01,217.824,151.216,211.581,253.87,194.204,161.516,160.301,215.614,193.86,181.467,207.246,217.347
257.974,NaN,192.558,190.128,223.133,174.553,251.692,201.152,195.753,152.319,188.64,180.243,270.544,212.654,199.303,210.847,217.099,206.369,187.352,212.786,176.703,156.923,173.231,164.827,189.773,183.374,190.675,185.208,198.978,208.386,233.909,223.357,213.641,179.446,166.17,168.117,175.486,187.9,244.172,202.079,226.415,186.648,154.529,172.039,263.776,177.068,172.031,214.613,197.376,195.801,228.933,189.243,210.463,175.089,148.16,176.876,176.769,184.444,191.708,189.714,169.593,187.823,198.009,173.448,181.963,212.148,235.156,166.257,218.092,152.679,211.905,254.238,195.367,161.94,160.932,218.34,195.259,182.846,211.615,217.806
258.78,NaN,192.852,190.609,223.628,175.134,253.718,202.842,199.339,152.681,188.822,181.012,270.972,213.178,199.794,211.68,217.86,207.517,188.608,213.089,176.891,157.063,173.689,165.427,191.035,183.745,192.52,186.43,200.184,210.257,234.592,224.097,215.411,180.725,166.91,168.274,177.787,188.527,246.889,203.164,227.736,186.762,154.889,172.581,267.824,177.782,174.029,215.903,197.557,197.874,230.33,189.399,211.357,176.089,148.557,178.009,179.114,185.893,198.181,191.03,170.649,191.369,198.314,175.071,183.131,214.064,236.204,168.579,218.47,152.922,212.405,254.348,202.151,163.599,161.957,218.732,195.434,183.376,213.081,218.109
259.043,NaN,195.042,191.753,225.085,175.838,254.62,203.167,199.749,153.309,190.033,181.178,270.972,213.477,202.705,213.738,219.054,209.553,189.946,215.841,180.228,158.386,176.256,166.424,191.536,184.346,193.111,186.788,200.629,210.513,240.284,224.38,217.244,181.268,167.932,169.106,178.148,188.841,247.205,204.119,228.286,186.937,158.034,172.72,269.05,178.658,176.012,218.939,198.732,198.006,230.816,192.693,212.436,176.297,155.575,178.481,182.988,186.524,198.628,192.514,171.195,191.69,200.049,175.536,183.551,215.243,239.216,168.765,219.484,153.451,212.848,254.674,205.109,164.766,162.784,220.144,196.264,186.921,213.83,221.853
260.854,NaN,195.625,192.098,226.657,177.589,254.915,205.5,200.936,153.917,190.597,181.409,275.954,217.346,202.873,215.313,219.345,211.467,190.826,216.022,180.695,158.919,176.634,167.062,192.007,186.926,194.303,187.17,201.498,212.647,242.061,225.511,217.818,183.065,168.272,171.782,180.168,189.198,248.788,204.437,231.201,187.122,161.156,175.453,269.291,179.798,177.545,219.389,199.278,199.003,232.607,195.718,213.009,177.322,157.157,178.916,185.125,186.943,199.367,193.572,171.413,192.088,201.242,177.012,185.242,216.22,240.266,170.058,220.533,154.041,213.719,257.426,206.043,165.169,164.115,220.536,196.37,186.971,214.205,223.029
